OrderDate,RequestedShipDate,ScheduledShipDate,PromisedShipDate,SONumber,LineNumber,ShipToCode,ItemCode,ItemDescription,OrderQuantity,UnitPrice,ExtendedLineAmount,CustomerCode,ItemSalesClassCode,DropShip,SOTypeCode,FinalDestination,CustomerName,ShipToAddress1,ShipToAddress2,ShipToStateCode,ShipToZip,ParentDocumentNumber,Weight,OrderMessage,ShipToName,ShipToCity,ShippingInstructions,WarehouseCode,WarehouseName
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Bloom markbloom@iotechinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please use Iotech UPS No. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ship 3 day select to UCLA.""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-05 00:00:00,2026-05-31 00:00:00,2026-05-29 00:00:00,2026-05-29 00:00:00,0000064969,2,BILL      ,007559                  ,ioTech ioRinse AC 16oz,15000.0,1.57,23550.0,IOTECH    ,Filling OP,False,SO,,Iotech International,170 Commerce Rd.,Suite 1,FL,33426          ,          ,0.0,,Iotech International,Boynton Beach,“Please reach out to Mark Bloom with pallet counts and weights for shipping instructions to Iotech”.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Bloom markbloom@iotechinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please use Iotech UPS No. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ship 3 day select to UCLA.""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 00:00:00,2026-01-15 00:00:00,2026-06-04 00:00:00,2026-01-15 00:00:00,0000064142,1,BILL      ,007769                  ,PERIOSCIENCES AO ProRinse SENSITIVE 10 oz,5250.0,2.61,13702.5,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2025-05-06 00:00:00,2026-01-15 00:00:00,2026-06-04 00:00:00,2026-01-15 00:00:00,0000064142,2,BILL      ,007794                  ,PERIOSCIENCES AO ProRinse SENSITIVE 32 oz,300.0,6.75,2025.0,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2026-01-07 00:00:00,2026-06-05 00:00:00,2026-06-05 00:00:00,2026-06-05 00:00:00,0000064879,1,3440      ,005045                  ,FREUDENBERG 30cm X 47cm Nonwoven Sheets 122P0463,25000.0,1.63,40750.0,FREUD     ,MEDICAL   ,False,SO,,Freudenberg Performance Materials LP,3440 Industrial Drive,,NC,27704          ,          ,0.0,,Freudenberg Performance Materials LP,Durham,**DO NOT DOUBLE STACK LABEL - TAKE PHOTO**,,
SHIP VIA CH ROBINSON. CONTACT Dustin Seong 813-840-4526 OR dustin.seong@chrobinson.com. Freight is 3rd party bill to Freudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receiving hours M-F 8am -4pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PCI-01    	STRUKMYER," LLC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-13 00:00:00,2026-06-06 00:00:00,2026-06-05 00:00:00,2026-06-05 00:00:00,0000064893,1,IRELAND   ,003958                  ,Harmac Filter Disc P3113306 Rev E,202500.0,0.27,54675.0,HARM IRE  ,MEDICAL   ,False,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0.0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,
"Must include Shippers letter of instruction""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-05 00:00:00,1900-01-02 00:00:00,2026-06-11 00:00:00,2026-06-11 00:00:00,0000064972,1,BILL      ,007811                  ,PERIO AO ProRinse WHITE CARE 10 oz,5250.0,2.65,13912.5,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2026-02-05 00:00:00,1900-01-02 00:00:00,2026-06-11 00:00:00,2026-06-11 00:00:00,0000064972,2,BILL      ,007812                  ,PERIO AO ProRinse WHITE CARE 32 oz,200.0,6.95,1390.0,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2025-05-16 00:00:00,2026-05-15 00:00:00,2026-06-15 00:00:00,2026-06-15 00:00:00,0000064192,1,BILL      ,005341                  ,ISI EXTRA LARGE ALUMI-HAND 761,5245.0,11.6,60842.0,ISI       ,MEDICAL   ,False,SO,,Instrument Specialists Inc,32390 IH 10 West,,TX,78006          ,          ,0.0,,Instrument Specialists Inc,Boerne,,PCI-01    ,"STRUKMYER, LLC"
2025-08-25 00:00:00,2026-06-30 00:00:00,2026-06-30 00:00:00,2026-06-30 00:00:00,0000064503,1,Laredo    ,001917                  ,EMED  2.375 X 2.75 PRTD DRESS,360000.0,0.12,43200.0,EMED      ,MEDICAL   ,False,SO,,EMED Technologies Corp,c/o EMED Technologies Corp,8101 San Gabriel,TX,78045          ,          ,0.0,,EILAN Trade Solutions,Laredo,Ship via FedEx Frt 3rd party  Account# 746608543 or fedex ground 1214-0520-2 Bill to: EMED Technologies Corp.,,
1264 HAWKS FLIGHT CT   STE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL DORADO HILLS, CA  95762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add labels for **DO NOT DOUBLE STACK**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please make sure to register pallet dimensions, weight, NMFC Number  056828-09 and Class 70 to avoid extra charges,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PCI-01    	STRUKMYER," LLC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16 00:00:00,2026-04-15 00:00:00,2026-07-06 00:00:00,2026-04-15 00:00:00,0000064187,1,BILL      ,005342                  ,ISI LARGE ALUMI-HAND 760,6900.0,8.47,58443.0,ISI       ,MEDICAL   ,False,SO,,Instrument Specialists Inc,32390 IH 10 West,,TX,78006          ,          ,0.0,,Instrument Specialists Inc,Boerne,,PCI-01    ,"STRUKMYER, LLC"
2026-02-09 00:00:00,2026-07-22 00:00:00,2026-07-08 00:00:00,2026-07-08 00:00:00,0000064978,1,Athlone   ,004804                  ,"KCI PEEL AND PLACE PREVENA LONG (35Cm)-416697, Rev D",20000.0,3.4189,68378.0,KCI IRE   ,MEDICAL   ,False,SO,,KCII-IRE-IRM,IDA Business and Technology Park,,..,...            ,          ,0.0,,KCI Manufacturing,"Athlone, Co. Westmeath N37XF22",,PCI-01    ,"STRUKMYER, LLC"
2026-01-20 00:00:00,2026-05-26 00:00:00,2026-07-13 00:00:00,2026-07-13 00:00:00,0000064917,1,Buffalo   ,007236                  ,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,50000.0,0.5322,26610.0,HARMAC    ,Drape&Mask,False,SO,,"Harmac Medical Products, Inc",2201 Bailey Ave,,NY,14211          ,          ,0.0,,Harmac Medical Products,Buffalo,USE FEDEX FREIGHT,,
FOR SMALL PACKAGES USE FEDEX ACCOUNT #102430867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order Number Must Appear On Invoice, B/L Bundles, Cases," Packing List and Certificate of Compliance. Documentation Requirements are listed in Harmac Document S1165008.""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20 00:00:00,2026-06-22 00:00:00,2026-07-13 00:00:00,2026-07-13 00:00:00,0000064918,1,Buffalo   ,007236                  ,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,50000.0,0.5322,26610.0,HARMAC    ,Drape&Mask,False,SO,,"Harmac Medical Products, Inc",2201 Bailey Ave,,NY,14211          ,          ,0.0,,Harmac Medical Products,Buffalo,USE FEDEX FREIGHT,,
FOR SMALL PACKAGES USE FEDEX ACCOUNT #102430867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order Number Must Appear On Invoice, B/L Bundles, Cases," Packing List and Certificate of Compliance. Documentation Requirements are listed in Harmac Document S1165008.""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 00:00:00,2026-02-20 00:00:00,2026-07-18 00:00:00,2026-07-18 00:00:00,0000064140,1,BILL      ,007751                  ,PERIOSCIENCES AO PROVANTAGE GEL 30 mL,35000.0,4.15,145250.0,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2025-05-06 00:00:00,2026-02-20 00:00:00,2026-07-18 00:00:00,2026-07-18 00:00:00,0000064140,2,BILL      ,007738                  ,PERIOSCIENCES AO PROVANTAGE GEL 15ml,20000.0,2.58,51600.0,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2026-01-20 00:00:00,2026-08-03 00:00:00,2026-08-13 00:00:00,2026-08-13 00:00:00,0000064919,1,Buffalo   ,007236                  ,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,50000.0,0.5322,26610.0,HARMAC    ,Drape&Mask,False,SO,,"Harmac Medical Products, Inc",2201 Bailey Ave,,NY,14211          ,          ,0.0,,Harmac Medical Products,Buffalo,USE FEDEX FREIGHT,,
FOR SMALL PACKAGES USE FEDEX ACCOUNT #102430867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order Number Must Appear On Invoice, B/L Bundles, Cases," Packing List and Certificate of Compliance. Documentation Requirements are listed in Harmac Document S1165008.""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14 00:00:00,1900-01-02 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064680,1,BILL      ,003850                  ,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,2.0,1943.0,3886.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-14 00:00:00,1900-01-02 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064680,2,BILL      ,003853                  ,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,3.0,196.5,589.5,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-14 00:00:00,1900-01-02 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064680,3,BILL      ,003849                  ,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,1.0,165.0,165.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-20 00:00:00,2025-12-28 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064689,1,FRANCE    ,003850                  ,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,3.0,1943.0,5829.0,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-10-20 00:00:00,2025-12-28 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064689,2,FRANCE    ,003851                  ,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,2.0,195.0,390.0,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-10-20 00:00:00,2025-12-28 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064689,3,FRANCE    ,003852                  ,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,1.0,119.0,119.0,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-10-21 00:00:00,2026-01-04 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064690,1,LAREDO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,1.0,196.5,196.5,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-10-21 00:00:00,2025-12-27 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064692,1,LAREDO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,2.0,196.5,393.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-10-21 00:00:00,2025-12-27 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064692,2,LAREDO    ,000606                  ,MEDISTRIP 1/8 IN X 3 IN BULK,1.0,193.8,193.8,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-10-21 00:00:00,2026-01-23 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064694,1,MORENO    ,000609                  ,MEDISTRIP 1/4 IN X 3 IN BULK,18.0,119.0,2142.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,1.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-10-27 00:00:00,2026-01-04 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064712,1,BILL      ,003850                  ,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,1.0,1943.0,1943.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-27 00:00:00,2026-01-04 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064712,2,BILL      ,003851                  ,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,3.0,195.0,585.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-27 00:00:00,2026-01-04 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064712,3,BILL      ,003852                  ,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,1.0,119.0,119.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-27 00:00:00,2026-01-04 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064712,4,BILL      ,003853                  ,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,4.0,196.5,786.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-10-28 00:00:00,2025-12-06 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064715,1,LAREDO    ,000609                  ,MEDISTRIP 1/4 IN X 3 IN BULK,8.0,119.0,952.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-11-05 00:00:00,2026-01-11 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064725,1,LAREDO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,2.0,196.5,393.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-11-05 00:00:00,2026-01-09 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064726,1,MORENO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,3.0,196.5,589.5,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-11-11 00:00:00,2026-04-20 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064744,1,G-Global  ,000609                  ,MEDISTRIP 1/4 IN X 3 IN BULK,4.0,119.0,476.0,CENTURION ,MEDICAL   ,False,SO,,Centurion Medical Products Corp,C/O G-Global Logistics Inc,1776 Pan American St. Building B Suite 100,CA,92231          ,          ,1.0,,Centurion Medical,Calexico,,PCI-01    ,"STRUKMYER, LLC"
2025-11-11 00:00:00,2026-04-20 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064744,2,G-Global  ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,18.0,196.5,3537.0,CENTURION ,MEDICAL   ,False,SO,,Centurion Medical Products Corp,C/O G-Global Logistics Inc,1776 Pan American St. Building B Suite 100,CA,92231          ,          ,4.0,,Centurion Medical,Calexico,,PCI-01    ,"STRUKMYER, LLC"
2025-11-12 00:00:00,2025-12-20 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064747,1,LAREDO    ,000609                  ,MEDISTRIP 1/4 IN X 3 IN BULK,8.0,119.0,952.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-11-12 00:00:00,2026-01-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064748,1,LAREDO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,2.0,196.5,393.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-11-12 00:00:00,2026-01-16 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064750,1,MORENO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,3.0,196.5,589.5,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-11-18 00:00:00,2026-01-26 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064761,1,FRANCE    ,003850                  ,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,4.0,1943.0,7772.0,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-11-18 00:00:00,2026-01-26 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064761,2,FRANCE    ,003851                  ,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,3.0,195.0,585.0,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-11-18 00:00:00,2026-01-26 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064761,3,FRANCE    ,003852                  ,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,1.0,119.0,119.0,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-11-18 00:00:00,2026-01-26 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064761,4,FRANCE    ,003853                  ,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,1.0,196.5,196.5,MEDL EURO ,MEDICAL   ,False,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0.0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,"STRUKMYER, LLC"
2025-12-03 00:00:00,2026-01-19 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064791,1,NORTHPT   ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,1.0,196.5,196.5,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,4.0,,Medline - SPT Division,Waukegan,,PCI-01    ,"STRUKMYER, LLC"
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,1,BILL      ,003849                  ,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,2.0,165.0,330.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,2,BILL      ,003850                  ,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,2.0,1943.0,3886.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,3,BILL      ,003851                  ,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,3.0,195.0,585.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,4,BILL      ,003853                  ,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,6.0,196.5,1179.0,MEDL SLOV ,MEDICAL   ,False,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0.0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,"STRUKMYER, LLC"
2025-12-10 00:00:00,2026-02-23 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064817,1,LAREDO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,1.0,196.5,196.5,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-12-10 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064819,1,LAREDO    ,000610                  ,MEDISTRIP 1 IN X 4 IN BULK,6.0,196.5,1179.0,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
