Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
2025-12-03 00:00:00,2026-01-19 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064791,1,NORTHPT   ,610,MEDISTRIP 1 IN X 4 IN BULK,1,196.5,196.5,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,4,,Medline - SPT Division,Waukegan,,PCI-01    ,,73.85871
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,1,BILL      ,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,2,165,330,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,8.016999999999996
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,2,BILL      ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,2,1943,3886,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,1509.4444560000002
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,3,BILL      ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,3,195,585,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,-17.40374399999996
2025-12-08 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064798,4,BILL      ,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,6,196.5,1179,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,375.05708999999996
2025-12-10 00:00:00,2026-02-23 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064817,1,LAREDO    ,610,MEDISTRIP 1 IN X 4 IN BULK,1,196.5,196.5,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,73.85871
2025-12-10 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064819,1,LAREDO    ,610,MEDISTRIP 1 IN X 4 IN BULK,6,196.5,1179,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,443.15226
2025-12-10 00:00:00,2026-02-18 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064819,2,LAREDO    ,606,MEDISTRIP 1/8 IN X 3 IN BULK,1,193.8,193.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,59.89146500000001
2025-12-10 00:00:00,2026-03-14 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064821,2,MORENO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,16,119,1904,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,1,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,794.3979200000001
2025-12-10 00:00:00,2026-03-14 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064821,3,MORENO    ,606,MEDISTRIP 1/8 IN X 3 IN BULK,1,193.8,193.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,59.89146500000001
2025-12-10 00:00:00,2026-02-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064823,1,MORENO    ,610,MEDISTRIP 1 IN X 4 IN BULK,4,196.5,786,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,295.43484
2025-12-17 00:00:00,2026-02-23 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064829,1,MORENO    ,610,MEDISTRIP 1 IN X 4 IN BULK,4,196.5,786,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,295.43484
2025-12-23 00:00:00,2026-03-01 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064835,1,FRANCE    ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,1,1943,1943,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,754.7222280000001
2025-12-23 00:00:00,2026-03-01 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064835,2,FRANCE    ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,1,195,195,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,-5.801247999999987
2025-12-23 00:00:00,2026-03-01 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064835,3,FRANCE    ,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,1,196.5,196.5,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,62.50951499999999
2025-12-23 00:00:00,2026-03-06 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064837,1,LAREDO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,1,119,119,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,49.64987000000001
2025-12-29 00:00:00,2026-02-03 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064840,1,LAREDO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,10,119,1190,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,496.4987000000001
2025-12-29 00:00:00,2026-03-01 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064841,1,LAREDO    ,610,MEDISTRIP 1 IN X 4 IN BULK,3,196.5,589.5,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,221.57613
2025-12-29 00:00:00,2026-01-25 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064845,1,BILL      ,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,5,165,825,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,20.04249999999999
2025-12-29 00:00:00,2026-01-25 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064845,2,BILL      ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,2,1943,3886,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,1509.4444560000002
2025-12-29 00:00:00,2026-01-25 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064845,3,BILL      ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,2,195,390,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,-11.602495999999974
2025-12-29 00:00:00,2026-01-25 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064845,4,BILL      ,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,2,196.5,393,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,125.01902999999999
2025-12-30 00:00:00,2026-04-06 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064850,2,NORTHPT   ,609,MEDISTRIP 1/4 IN X 3 IN BULK,1,119,119,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,1,,Medline - SPT Division,Waukegan,,PCI-01    ,,49.64987000000001
2026-01-06 00:00:00,2026-02-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064872,1,LAREDO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,8,119,952,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,397.19896000000006
2026-01-13 00:00:00,2026-03-22 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064890,1,FRANCE    ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,2,1943,3886,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,1509.4444560000002
2026-01-13 00:00:00,2026-03-22 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064890,2,FRANCE    ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,4,195,780,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,-23.204991999999947
2026-01-13 00:00:00,2026-03-22 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064890,3,FRANCE    ,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,1,119,119,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,50.6335
2026-01-13 00:00:00,2026-03-21 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064896,1,LAREDO    ,606,MEDISTRIP 1/8 IN X 3 IN BULK,1,193.8,193.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,59.89146500000001
2026-01-19 00:00:00,2026-03-29 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064902,1,BILL      ,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,2,165,330,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,8.016999999999996
2026-01-19 00:00:00,2026-03-29 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064902,2,BILL      ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,4,1943,7772,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,3018.8889120000003
2026-01-19 00:00:00,2026-03-29 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064902,3,BILL      ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,2,195,390,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,-11.602495999999974
2026-01-19 00:00:00,2026-03-29 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064902,4,BILL      ,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,4,119,476,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,202.534
2026-01-19 00:00:00,2026-03-29 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064902,5,BILL      ,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,6,196.5,1179,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,375.05708999999996
2026-01-20 00:00:00,2026-02-28 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064916,1,LAREDO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,10,119,1190,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,496.4987000000001
2026-01-20 00:00:00,2026-04-26 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064922,1,MORENO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,13,119,1547,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,1,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,645.4483100000001
2026-01-27 00:00:00,2026-03-07 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064929,1,LAREDO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,8,119,952,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,397.19896000000006
2026-01-27 00:00:00,2026-05-02 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064930,1,MORENO    ,609,MEDISTRIP 1/4 IN X 3 IN BULK,74,119,8806,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,1,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,3674.0903800000006
2026-02-04 00:00:00,2026-04-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064960,1,LAREDO    ,610,MEDISTRIP 1 IN X 4 IN BULK,3,196.5,589.5,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,221.57613
2026-02-05 00:00:00,2026-04-12 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064971,1,BILL      ,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,1,165,165,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,4.008499999999998
2026-02-05 00:00:00,2026-04-12 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064971,2,BILL      ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,3,1943,5829,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,2264.1666840000003
2026-02-05 00:00:00,2026-04-12 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064971,3,BILL      ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,1,195,195,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,-5.801247999999987
2026-02-05 00:00:00,2026-04-12 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064971,4,BILL      ,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,3,119,357,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,151.9005
2026-02-05 00:00:00,2026-04-12 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064971,5,BILL      ,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,5,196.5,982.5,MEDL SLOV ,MEDICAL   ,FALSE,SO,,Medline Assembly Slovakia S.R.O,Malobielicka 284/8,,..,95804          ,          ,0,,Medline Assembly Slovakia S.R.O,Partizanske,DHL EXPRESS Worldwide 954238829,PCI-01    ,,312.54757499999994
2026-02-06 00:00:00,2026-04-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064974,1,FRANCE    ,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,1,165,165,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,4.008499999999998
2026-02-06 00:00:00,2026-04-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064974,2,FRANCE    ,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,4,1943,7772,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,3018.8889120000003
2026-02-06 00:00:00,2026-04-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064974,3,FRANCE    ,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,5,195,975,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,-29.006239999999934
2026-02-06 00:00:00,2026-04-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064974,4,FRANCE    ,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,1,119,119,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,50.6335
2026-02-06 00:00:00,2026-04-13 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064974,5,FRANCE    ,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,2,196.5,393,MEDL EURO ,MEDICAL   ,FALSE,SO,,Medline Assembly France SAS,Rue du President Kennedy,,..,44110          ,          ,0,,Medline Assembly France SAS,Chateaubriant,DHL EXPRESS WORLDWIDE 956478111.. ****Warehouse is opened from 5am to 1pm,PCI-01    ,,125.01902999999999
2026-02-10 00:00:00,2026-05-26 00:00:00,2026-08-14 00:00:00,2026-08-14 00:00:00,0000064982,1,LAREDO    ,606,MEDISTRIP 1/8 IN X 3 IN BULK,1,193.8,193.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,59.89146500000001
2025-11-06 00:00:00,2026-03-07 00:00:00,2026-08-17 00:00:00,2026-08-17 00:00:00,0000064728,1,IRELAND   ,7235,HARMAC PRTD DRAPE ASSEMBLY P3113231 REV.C  (ROW),120000,0.5211,62532,HARM IRE  ,Drape&Mask,FALSE,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,,38329.920000000006
2025-11-06 00:00:00,2026-04-05 00:00:00,2026-08-17 00:00:00,2026-08-17 00:00:00,0000064729,1,IRELAND   ,7235,HARMAC PRTD DRAPE ASSEMBLY P3113231 REV.C  (ROW),120000,0.5211,62532,HARM IRE  ,Drape&Mask,FALSE,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,,38329.920000000006
2025-05-16 00:00:00,2026-08-01 00:00:00,2026-09-01 00:00:00,2026-09-01 00:00:00,0000064193,1,BILL      ,5341,ISI EXTRA LARGE ALUMI-HAND 761,5245,11.6,60842,ISI       ,MEDICAL   ,FALSE,SO,,Instrument Specialists Inc,32390 IH 10 West,,TX,78006          ,          ,0,,Instrument Specialists Inc,Boerne,,PCI-01    ,,25118.362694999996
2026-01-20 00:00:00,2026-09-08 00:00:00,2026-09-08 00:00:00,2026-09-08 00:00:00,0000064920,1,Buffalo   ,7236,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,90000,0.5322,47898,HARMAC    ,Drape&Mask,FALSE,SO,,"Harmac Medical Products, Inc",2201 Bailey Ave,,NY,14211          ,          ,0,,Harmac Medical Products,Buffalo,USE FEDEX FREIGHT,,,26442.630000000005
2026-01-29 00:00:00,2026-09-14 00:00:00,2026-09-14 00:00:00,2026-09-14 00:00:00,0000064934,1,Laredo    ,4978,EMED SOFT-SITE TEGADERM DRESSING 112X51MM  MS-0010201,140000,0.1507,21098,EMED      ,MEDICAL   ,FALSE,SO,,EMED Technologies Corp,c/o EMED Technologies Corp,8101 San Gabriel,TX,78045          ,          ,0,,EILAN Trade Solutions,Laredo,Ship via FedEx Frt 3rd party  Account# 746608543 or fedex ground 1214-0520-2 Bill to: EMED Technologies Corp.,,,5709.76
2025-05-12 00:00:00,1900-01-02 00:00:00,2026-10-01 00:00:00,2026-10-01 00:00:00,0000064178,2,Ship to   ,7833,O&M Basic Zinc Paste 4oz,15000,1.52,22800,REMEDIUM  ,Filling OP,FALSE,SO,,"Remedium Healthcare Products, LLC","Kogler, Inc c/o Remedium Healthcare Products, LLC", 103 N Paragon Drive,IL,60446          ,          ,0,,"Remedium Healthcare Products, LLC",Romeoville,,PCI-01    ,,22800
2026-01-23 00:00:00,2026-10-01 00:00:00,2026-10-01 00:00:00,1900-01-02 00:00:00,0000064928,1,GENEVA    ,7981,"4"" x 5"" Therabond 3D Island Dressing 3DAI-45",6750,1.27,8572.5,ARGENTUM  ,MEDICAL   ,FALSE,SO,,"Argentum Medical, LLC",2571 Kaneville Ct.,Attention: Lynn Uvodich,IL,60134          ,          ,0,,"Argentum Medical, LLC",Geneva,Contact Alexandra Carley to set up shipping 630-232-2510 x 146 or acarley@silverlon.com,,,8572.5
